l,,ɛ,ŋ,4
l,,aː,w,4
l,,e,,1
l,,i,,5
l,,o,,1
l,,o,j,1
l,,o,n,1
l,,o,ŋ,1
l,w,aː,,4
l,,u,,4
l,,ɨ,,1
l,,e,,4
l,,e,,6
l,,i,,6
l,,o,,4
l,,o,,6
l,,ɨ,,4
l,,ɨ,,6
l,w,aː,,3
l,,aː,k,6
l,,a,k,6
l,,o,k,6
l,,u,k,6
l,,ɨ,k,6
l,,i,k,6
l,,aː,j,6
l,,o,j,4
l,,əː,j,6
l,,aː,m,6
l,,ə,m,5
l,,ə,m,4
l,,aː,n,6
l,,ə,n,5
l,,ə,n,6
l,,a,ŋ,1
l,,u,ŋ,4
l,,o,ŋ,6
l,,i,ŋ,4
l,,e,ŋ,6
l,,aː,w,6
l,,aː,p,6
l,,ə,p,6
l,,aː,t,6
l,,ə,t,6
l,,ɨ,w,1
l,,ə,w,6
l,,ɨ,w,4
l,,ɨ,w,6
l,,u,j,4
l,,u,j,6
l,,ɨə,k,6
l,,ɨə,ŋ,1
l,,ɨə,ŋ,4
l,,ɨə,ŋ,6
m,,aː,,1
m,,aː,j,1
m,,aː,n,1
m,,aː,ŋ,1
m,,ɛ,ŋ,1
m,,aː,w,1
m,,i,,1
m,,i,ŋ,1
m,,iə,n,1
m,,iə,w,1
m,,iə,n,5
m,,iə,n,4
m,,iə,n,6
m,,iə,t,5
m,,iə,t,6
m,,iə,w,5
m,,iə,w,3
m,,iə,w,4
m,,uə,j,6
m,,uə,n,6
m,,aː,,5
m,,ə,n,1
m,,ə,w,1
m,,aː,,4
m,,aː,j,4
m,,aː,n,4
m,,aː,ŋ,4
m,,ɛ,ŋ,4
m,,aː,w,4
m,,e,,1
m,,e,n,1
m,,i,ŋ,5
m,,o,,1
m,,o,j,1
m,,o,n,1
m,,o,ŋ,1
m,,i,,4
m,,aː,,6
m,,e,,4
m,,e,,6
m,,i,,6
m,,o,,4
m,,o,,6
m,,aː,k,6
m,,a,k,6
m,,o,k,6
m,,u,k,6
m,,ɛ,k,6
m,,i,k,6
m,,aː,j,6
m,,o,j,4
m,,o,j,6
m,,aː,n,6
m,,ə,n,4
m,,a,ŋ,1
m,,o,ŋ,6
m,,ɛ,ŋ,6
m,,e,ŋ,6
m,,aː,w,6
m,,aː,t,6
m,,ə,t,6
m,,o,t,6
m,,ɨ,w,1
m,,ə,w,4
m,,ə,w,6
n,,aː,,1
n,,aː,m,1
n,,aː,n,1
n,,aː,ŋ,1
n,,ɛ,ŋ,1
n,,aː,w,1
ŋ,,aː,,1
ŋ,,aː,j,1
ŋ,,aː,n,1
ŋ,,aː,ŋ,1
ŋ,,aː,w,1
ŋ,,i,,1
ŋ,,iə,m,1
ŋ,,iə,n,1
ŋ,,iə,w,1
ŋ,,iə,m,4
ŋ,,iə,m,6
ŋ,,iə,n,4
ŋ,,iə,n,6
ŋ,,iə,p,6
ŋ,,iə,t,6
ŋ,,e,,1
ŋ,,e,ŋ,1
ŋ,,i,,4
ŋ,,e,,4
ŋ,,e,,6
ŋ,,i,,6
ŋ,,iə,,4
ŋ,,i,k,6
ŋ,,i,ŋ,6
ŋ,w,aː,,1
ŋ,w,aː,n,1
ŋ,w,aː,j,6
ŋ,w,aː,n,6
ŋ,w,aː,t,6
ŋ,,u,,1
ŋ,,u,ŋ,1
ŋ,w,i,,1
ŋ,w,iə,n,1
ŋ,w,iə,n,4
ŋ,w,iə,n,6
ŋ,w,iə,t,6
ŋ,,ə,m,1
ŋ,,ə,n,1
ŋ,,aː,,4
ŋ,,aː,j,4
ŋ,,o,,1
ŋ,,o,j,1
ŋ,,o,n,1
ŋ,w,aː,,4
ŋ,,u,,4
ŋ,,ɨ,,1
ŋ,,aː,,6
ŋ,,ɔ,,6
ŋ,,o,,4
ŋ,,o,,6
ŋ,,u,,6
ŋ,,ɨ,,4
ŋ,,ɨ,,6
ŋ,w,aː,,6
ŋ,,aː,k,6
ŋ,,ɔ,k,6
ŋ,,o,k,5
ŋ,,u,k,6
ŋ,,ɨ,k,6
ŋ,,ɛ,k,6
ŋ,,aː,j,6
ŋ,,aː,j,3
ŋ,,aː,n,6
ŋ,,ə,n,6
ŋ,,o,n,6
ŋ,,ɨ,ŋ,1
ŋ,,ɛ,ŋ,6
ŋ,,aː,w,6
ŋ,,ə,p,6
ŋ,,aː,t,6
ŋ,,ə,t,6
ŋ,,o,t,6
ŋ,,ɨ,w,1
ŋ,,ə,w,4
ŋ,,u,j,6
ŋ,,ɨə,k,6
ŋ,,ɨə,ŋ,4
ɲ,,aː,,1
ɲ,,aː,j,1
ɲ,,aː,m,1
ɲ,,aː,n,1
ɲ,,i,,1
ɲ,,iə,m,1
ɲ,,iə,n,1
ɲ,,iə,w,1
ɲ,,iə,m,4
ɲ,,iə,n,4
ɲ,,iə,p,5
ɲ,,iə,t,6
ɲ,,iə,w,4
ɲ,,ɔ,,1
ɲ,,u,,1
ɲ,,u,ŋ,1
ɲ,w,i,,1
ɲ,w,iə,n,4
ɲ,w,e,,5
ɲ,w,ə,n,6
ɲ,,aː,n,2
ɲ,,ə,m,1
ɲ,,ə,n,1
ɲ,,aː,,4
ɲ,,aː,n,4
ɲ,,i,,4
ɲ,,u,,4
ɲ,,ɨ,,1
ɲ,,aː,,6
ɲ,,i,,6
ɲ,,u,,6
ɲ,,ɨ,,5
ɲ,,ɨ,,4
ɲ,,ɨ,,6
ɲ,,aː,k,6
ɲ,,u,k,6
ɲ,,ə,m,4
ɲ,,ə,m,6
ɲ,,aː,n,6
ɲ,,ə,n,4
ɲ,,ə,n,6
ɲ,,u,ŋ,4
ɲ,,ɨ,ŋ,1
ɲ,,aː,w,6
ɲ,,ə,p,6
ɲ,,ə,t,5
ɲ,,ə,t,6
ɲ,,ɨ,w,4
ɲ,,ɨ,w,6
ɲ,,u,j,6
ɲ,,ɨə,k,6
ɲ,,ɨə,ŋ,1
ɲ,,ɨə,ŋ,4
ɲ,,ɨə,ŋ,6
n,,i,,1
n,,i,ŋ,1
n,,iə,m,1
n,,iə,n,1
n,,iə,m,6
n,,iə,n,4
n,,iə,p,5
n,,iə,p,6
n,,iə,t,5
n,,iə,t,6
n,,iə,w,4
n,,iə,w,6
n,w,aː,,1
n,w,aː,n,4
n,w,aː,n,3
n,w,i,,1
n,,aː,w,5
n,,aː,j,4
n,,aː,ŋ,4
n,,aː,w,4
n,,e,,1
n,,i,ŋ,5
n,,o,,1
n,,o,ŋ,1
n,,u,ŋ,2
n,,ɨ,,1
n,,e,,4
n,,i,,3
n,,i,,6
n,,o,,4
n,,o,,6
n,,ɨ,,5
n,,ɨ,,4
n,w,aː,,6
n,,a,k,6
n,,u,k,6
n,,ɛ,k,6
n,,i,k,6
n,,aː,j,6
n,,o,j,4
n,,o,j,6
n,,aː,m,6
n,,aː,n,6
n,,o,n,6
n,,a,ŋ,1
n,,a,ŋ,4
n,,i,ŋ,6
n,,aː,w,6
n,,aː,p,6
n,,ə,t,6
n,,o,t,6
n,,ə,w,6
n,,ɨ,w,4
n,,ɨə,ŋ,1
w,,aː,,1
w,,aː,j,1
w,,aː,n,1
w,,ɛ,ŋ,1
w,,ɛ,k,5
w,,aː,j,5
w,,aː,n,5
w,,ɛ,ŋ,5
w,,aː,t,5
w,,aː,n,3
w,,aː,ŋ,3
w,,aː,t,6
f,,aː,,1
f,,aː,n,1
f,,ɛ,ŋ,1
f,,aː,w,1
f,,i,,1
f,,i,ŋ,1
f,,iə,n,1
f,,iə,w,1
f,,iə,m,5
f,,iə,n,5
f,,iə,n,2
f,,iə,t,5
f,,iə,t,6
f,,iə,w,5
f,,ɔ,ŋ,1
f,,u,,1
f,,u,n,1
f,,aː,m,2
f,,aː,n,2
f,,aː,,5
f,,aː,k,5
f,,ɛ,k,5
f,,aː,j,5
f,,aː,n,5
f,,aː,w,5
f,,aː,p,5
f,,aː,t,5
f,,ə,n,1
f,,aː,n,4
f,,e,,1
f,,i,,2
f,,i,,5
f,,i,k,5
f,,ɔ,ŋ,2
f,,ɔ,,5
f,,ɔ,ŋ,5
f,,o,,1
f,,o,j,1
f,,o,n,1
f,,u,,2
f,,u,ŋ,2
f,,u,,5
f,,u,k,5
f,,u,n,5
f,,u,ŋ,5
f,,u,,4
f,,aː,,6
f,,aː,,3
f,,e,,5
f,,e,,6
f,,i,,3
f,,o,,5
f,,o,,3
f,,u,,6
f,,u,,3
f,,ɔ,k,6
f,,o,k,5
f,,o,k,6
f,,u,k,6
f,,ɨ,k,5
f,,o,j,5
f,,aː,m,6
f,,ə,m,3
f,,aː,n,6
f,,aː,n,3
f,,ə,n,5
f,,ə,n,2
f,,ə,n,3
f,,ə,n,4
f,,ə,n,6
f,,o,n,2
f,,aː,ŋ,3
f,,ɔ,ŋ,3
f,,u,ŋ,3
f,,aː,p,6
f,,aː,t,6
f,,ə,t,5
f,,ə,t,6
f,,ə,w,5
f,,ə,w,4
f,,ɨə,ŋ,1
f,,ɨə,ŋ,2
f,,ɨə,ŋ,3
f,,ɨə,ŋ,6
k,w,aː,,1
k,w,aː,j,1
k,w,aː,n,1
k,w,aː,ŋ,1
k,w,i,,1
k,w,i,ŋ,1
k,w,iə,n,1
k,w,iə,n,5
k,w,iə,n,2
k,w,iə,n,3
k,w,iə,n,6
k,w,iə,t,5
k,w,iə,t,6
k,w,aː,,5
k,w,ɛ,k,5
k,w,aː,j,5
k,w,aː,n,5
k,w,aː,ŋ,5
k,w,ɛ,ŋ,5
k,w,aː,t,5
k,w,ə,n,1
k,w,i,,5
k,w,i,ŋ,5
k,w,aː,,3
k,w,e,,5
k,w,e,,6
k,w,i,,2
k,w,i,,6
k,w,i,,3
k,w,i,,4
k,w,a,k,5
k,w,a,k,6
k,w,o,k,5
k,w,aː,j,3
k,w,aː,n,3
k,w,ə,n,5
k,w,ə,n,2
k,w,ə,n,4
k,w,ə,n,6
k,w,a,ŋ,1
k,w,aː,ŋ,3
k,w,i,ŋ,2
k,w,ə,t,5
k,w,ə,t,6
ʂ,,aː,,1
ʂ,,aː,j,1
ʂ,,aː,m,1
ʂ,,aː,n,1
ʂ,,aː,ŋ,1
ʂ,,ɛ,ŋ,1
ʂ,,aː,w,1
ʂ,,i,,1
ʂ,,i,ŋ,1
ʂ,,iə,w,1
ʂ,,iə,m,3
ʂ,,iə,n,3
ʂ,,iə,p,5
ʂ,w,aː,n,1
ʂ,,ɔ,ŋ,1
ʂ,w,aː,j,5
ʂ,w,aː,n,5
ʂ,w,aː,n,6
ʂ,,u,ŋ,1
ʂ,w,i,,1
ʂ,w,iə,n,4
ʂ,w,ə,n,1
ʂ,w,ə,t,5
ʂ,,aː,j,2
ʂ,,aː,m,2
ʂ,,aː,n,2
ʂ,,aː,ŋ,2
ʂ,,aː,w,2
ʂ,,aː,,5
ʂ,,aː,k,5
ʂ,,ɛ,k,5
ʂ,,aː,j,5
ʂ,,aː,m,5
ʂ,,aː,n,5
ʂ,,aː,ŋ,5
ʂ,,aː,w,5
ʂ,,aː,p,5
ʂ,,aː,t,5
ʂ,,ə,m,1
ʂ,,ə,n,1
ʂ,,i,,5
ʂ,,i,ŋ,5
ʂ,,ɔ,k,5
ʂ,,o,,1
ʂ,,u,ŋ,2
ʂ,,u,k,5
ʂ,,u,ŋ,5
ʂ,,u,j,5
ʂ,,i,,4
ʂ,,əː,,1
ʂ,,ɨ,,1
ʂ,,aː,,6
ʂ,,e,,5
ʂ,,i,,3
ʂ,,o,,5
ʂ,,o,,2
ʂ,,o,,3
ʂ,,əː,,5
ʂ,,əː,,3
ʂ,,ɨ,,5
ʂ,,ɨ,,2
ʂ,,ɨ,,3
ʂ,,ɨ,,6
ʂ,w,aː,,6
ʂ,,a,k,5
ʂ,,ɨ,k,5
ʂ,,ə,m,5
ʂ,,ə,m,2
ʂ,,aː,n,6
ʂ,,aː,n,3
ʂ,,ə,n,5
ʂ,,ə,n,3
ʂ,,aː,ŋ,3
ʂ,,u,ŋ,3
ʂ,,ɛ,ŋ,3
ʂ,,aː,w,3
ʂ,,ə,t,5
ʂ,,a,t,5
ʂ,,ɨ,w,1
ʂ,,ə,w,5
ʂ,,ə,w,2
ʂ,,ə,w,6
ʂ,,ɨ,w,5
ʂ,,ɨ,w,3
ʂ,,u,j,3
ʂ,,ɨə,k,5
ʂ,,ɨə,ŋ,1
ʂ,,ɨə,ŋ,5
ʂ,,ɨə,ŋ,3
t,,aː,,1
t,,aː,j,1
t,,aː,m,1
t,,aː,ŋ,1
t,,aː,w,1
tʰ,,aː,,1
tʰ,,aː,j,1
tʰ,,aː,m,1
tʰ,,aː,n,1
tʰ,,aː,ŋ,1
tʰ,,ɛ,ŋ,1
tʰ,,aː,w,1
tʰ,,i,,1
